reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9a000835-3078-481c-9092-1764ce0dc0c6,Elisabeth Jawa,https://play-lh.googleusercontent.com/a-/ALV-UjUWwX8jVaklyuLcnQU-uqa3gH_gSi4Gt4SnogTLwx-5SP1KIa8o,"Sekarang WA makin keren, banyak Fitur2 yang di sediakn sekarang untuk kenyamanan pengguna. Tetapi kok kenapa WA saya pas upload story, gak bisa lihat siapa saja yang sudah menonton ataupun melihat story saya dan kadang saya harus menunggu beberapa detik bahkan menit untuk bisa melihat jumlah orang yang sudah melihat story saya padahal jaringan saya stabil. Terima Kasih",4,189,2.25.6.74,2025-03-14 04:56:01,,,2.25.6.74
81f92030-d61e-4d61-9dad-c5804060e189,Ayasi Ifa Ningsih,https://play-lh.googleusercontent.com/a/ACg8ocK4dp369nq8g5w5heDXq8ySFuQMfK2XkNZKrpuAYhyHVn9kUg=mo,"Aplikasinya aneh sekali...udh di update sama aja aneh,,,,, Kadang ² kirim status tpi orang lain tidak bisa melihat, padahal tidak di privasi 🤦🏻‍♀️..trus knapa klo ada pesan masuk gk ada notif ,kaya wa ga aktif centang 1 Unik",2,224,2.25.6.74,2025-03-14 11:24:55,,,2.25.6.74
20662b04-f52f-4c44-ada3-c29a0956bd38,Yanuaryanti Kristina Putraningsih,https://play-lh.googleusercontent.com/a-/ALV-UjVd8WQo2N1ZS58Zuab2VB3N6bTPls7AFJihq_RLuF36dM1eqs4,"semuanya sudah bagussss sekali tapi ada satu kendala yang membuat muak, ingin update saluran tapi gak bisa terkirim padahal sinyal bagus dan udah bolak balik matiin wifi/data sama aja gak bisa terkirim. tolong diperbaiki ya, Terimakasih",4,107,2.25.6.74,2025-03-15 14:21:24,,,2.25.6.74
eb652972-1ab0-42ae-8a03-d8a642129d18,Ari Wibowo,https://play-lh.googleusercontent.com/a/ACg8ocJr-pno_972ZuGeOlcKIpwGgfb1oU6i8y3sWYAcEtiu33j6lA=mo,"Whatsapp di perbarui malah bikin binggung, ganti wallpaper malah gak bisa netap harus ganti satu2 perkontak. Di perbarui bagus banyak tema bisa di kasih musik dll. Tapi di perbaiki sedikit wallapernya di perbaiki dan jangan suka di blok capek kalau ganti2 perdana. Tolong kerja samanya. Wallpapernya di perbaiki kayak kemarin bisa netap 1 tema",1,223,2.25.6.74,2025-03-14 08:20:56,,,2.25.6.74
5fcd16e3-776d-4bd1-b739-d94deb1c1572,Leydi Tenda,https://play-lh.googleusercontent.com/a-/ALV-UjU20L-WFuJLZQftSo5iQalRVbX7K2e63qJLvdkSjeSoHteUz4SJ,"Hallo tim watsapp tolong muncul fitur musik dan meta IA di aplikasi Saya. Karena sudah berkali-kali saya update aplikasi watsapp tetap tidak muncul fitur musik sma meta IA nya, mohon di tingkatkan performancenya lagi.!",1,91,2.25.6.74,2025-03-16 08:17:54,,,2.25.6.74
43b563f8-71c0-464a-addc-ae0a45965663,Fitri DevitaSanti,https://play-lh.googleusercontent.com/a-/ALV-UjULPkUYgD4MINJqw6bbyVCycPloKOZvc8qXz3KzRSItBMIV4UR0,"tolong temen sya pada bisa kirim foto trs di kasih musik..Ini punya sya kenapa belum ada ya selalu aj ketinggalan fitur baru ktnya di wa bisnis tak lihat emang SDH ada..Tapi kata temen di WhatsApp biasa jga ada ,Tapi kenapa belum muncul yang ada musiknya hadehhh",4,63,2.25.6.74,2025-03-16 09:59:55,,,2.25.6.74
669dbba1-54a8-4411-8a8d-cbff7ed4530f,Aryani Yani26,https://play-lh.googleusercontent.com/a-/ALV-UjXzvT-iWwsEgntzhclWPiESxD6PX8lsdF1foGuLMpYyXw5-bxA,"apa apaan masa wa saya update nya lama banget padahal udah aktifin update otomatis tapi tetep aja ga dapet update terbaru (mengirim lagu di saluran dan status ada lagunya) untuk meta ai dan buble chat sudah muncul pemilihan tema chat juga sudah, tapi hanya update yang saya sampaikan tadi saja yang belum, tolong diperbaiki lagi ya, kalau sudah diperbaiki nanti saya kasih bintang 5,sebenernya wa ngebantu banget si semua fitur-fitur nya bagus dan bermanfaat, makasih ya WhatsApp 🤗✨",4,103,2.25.6.74,2025-03-15 01:16:51,,,2.25.6.74
0f09192a-97a4-4046-910d-135990ee4963,lisnia pk,https://play-lh.googleusercontent.com/a/ACg8ocKDMrMIyb4jeZUCwWOJSxcFsFacNKbkt_5f3MX66436caFVTg=mo,"Sebenarnya makin kesini makin bagus, tpi kenapa ini wa fitur musiknya di orang² udah dpt fitur terbarunya, tpi ko saya & sebagian bnyak orang jga masih blum dpt fitur trbarunya (musik) pdahal sya udah update trus lho sampe 2x tpi blum muncul² jga fiturnya, klo ada fitur² trbarunya wa knpa ga bisa langsung keseluruhan sih bisa di akses..",3,153,2.25.6.74,2025-03-14 21:51:42,,,2.25.6.74
dde54e3b-9543-4dad-90f9-84fad3991101,Emanuel Armon Mone,https://play-lh.googleusercontent.com/a-/ALV-UjUUOVhrRJ6cHwrpzt4fdFA7cIDwZkW9TyDUTWRbtvFtOdVs5eN5,"Vitur musik terbaru di whatsapp sudah banyak pengguna yang muncul di status whatsapp, tapi saya belum muncul dari kemarin, padahal sudah update ulang, hapus cache dan juga hapus ulang whatsapp terus download lagi biar muncul vitur musiknya, tapi tetap saja tidak muncul.. Mohon admin untuk vitur musiknya, agar semua pengguna whatsapp muncul vitur musiknya di status whatsapp. Terima kasih 🙏",4,51,2.25.6.74,2025-03-16 10:27:12,,,2.25.6.74
792122e0-b6ec-4a12-aa6e-0b2b81ba9b24,naura nadhifa akmal,https://play-lh.googleusercontent.com/a-/ALV-UjWFwh1tM8wMgAfTo27vdVVIpqpPeWlgWvpxracqG-f3GiT0s_g,"good! apk ini bisa menghubungi orang dengan mudah. namun ada beberapa update yg tidak muncul di hp saya padahal hp saya sudah memenuhi syarat, contohnya update terbaru yaitu fitur lagu saat ingin mengunggah status, di hp saya tidak ada & meta ai yg hrsnya muncul 2024 kemarin baru muncul tanggal 13 Maret 2025 & upd yg lain. oh iya kemarin saya berjumpa dengan kawan lama yang memiliki tipe hp yg sama tp dia memiliki upd itu semua. kenapa ya hp saya ketinggalan? dimohon perbaikan nya. terimakasih.",5,56,2.25.6.74,2025-03-16 07:18:29,,,2.25.6.74
f42d08a1-78bd-4be4-8062-62c3c5faed60,Faishal Satyatama,https://play-lh.googleusercontent.com/a-/ALV-UjV_HY1PtEZpSJXTrWIVfGEFFVWDCQFHeZe0JnPzELVQM8ACVPZ4,"Pada setuju gak kalau WhatsApp story ditambah fitur HD untuk upload gambar/video, dan ditambah fitur musik spt medsos lainnya, jadi buat yg jualan/ pun hanya sebatas hiburan ga perlu bolak balik apk sebelah buat nambahin lagu pada unggahan tersebut, Thank you all🔥 Edit: MAKASIH DEV ATAS TINDAKAN NYATA NYA‼️🤩🙏",4,653,2.25.6.74,2025-03-14 17:28:40,,,2.25.6.74
05208b2b-473f-48a7-b73e-f6c3db3a2da7,Hasra19 Hasra,https://play-lh.googleusercontent.com/a/ACg8ocIf2AAS9RZV3bLAeMmPtPAYb0fbPpC9tMyLy-lEm60YlHO_vg=mo,"Kenapa aplikasi WA saya tidak bisa di update? Karena mau juga story pakai sound akhirnya ku hapus dulu aplikasi WA ku,yang ada bukannya Ter update,tapi semua foto dan video terhapus 😭 padahal foto dan video adalah kenang-kenangan saya,jadi bagaimana caranya sy bisa story pakai sound? Help me",2,32,2.25.6.74,2025-03-16 07:40:02,,,2.25.6.74
7b5905fd-9dbb-4b4c-9113-0aefef329761,Eka Rubiyanti,https://play-lh.googleusercontent.com/a-/ALV-UjWxjBbhHc_OL8V86Ya1VQZwsa4y6sUs9GsGRMEcnmiul50D0u9v,mau bikin status malah kayak story Instagram fotonya gk bisa ngepas layar trus pas udah di update fitur musik gk ada di tambah fitur HD juga menghilang. padahal udah di update berkali-kali. mohon di perbaiki Terima kasih,1,43,2.25.6.74,2025-03-15 22:22:11,,,2.25.6.74
9665c531-4fcb-42aa-94c1-0c284c3a2e8c,Haipa Nadira,https://play-lh.googleusercontent.com/a-/ALV-UjW1jpi4pxzLabsYrUffFsdYwxEP0gAZpGmhJPWjPpnno8mcO0oX,"semenjak update hasil kamera depan WhatsApp saya banyak bercak hitam, jadi tidak bisa digunakan untuk foto, kirain kamera hp saya yang rusak, ternyata pas di coba di apk lain hasilnya bagus² saja. Semoga bisa cepat balik seperti semula, karena kamera depan WhatsApp sangat jernih dibanding yg lain",4,197,2.25.6.74,2025-03-14 06:41:27,,,2.25.6.74
143121c9-af17-4de3-a317-17ee262fd41b,Sri W,https://play-lh.googleusercontent.com/a-/ALV-UjXfRmhobAWpPPuEjnO3qx6UKbRkS2TQMI2dwixzVZKkQxcRiU6D,"Tolong dipercepat update nya untuk hp versi android,hp merek iph*ne sudah bisa menggunakan vitur lagu di story,walaupun beberapa android juga ada yang bisa,tetapi tolong dipercepat update untuk semua versi hp,karna hp saya selalu telat update nya!",3,35,2.25.6.74,2025-03-16 04:36:40,,,2.25.6.74
e19734af-7043-4a9e-87f9-82aba31c608d,c deni,https://play-lh.googleusercontent.com/a-/ALV-UjUcV8xF8r52ic1xUonquDIMkBIpXLbsLs_ea83EV0t0-46TIdxh,"Mantap.. Semakin lama semakin ter update tp masih kurang, dari segi kualitas upload nya yg belom full hd. ada fitur hd nya sih, tp hasilnya Masi blur, terkadang tidak bisa, atau gagal.",4,25,2.25.6.74,2025-03-16 11:45:33,,,2.25.6.74
cca63aa2-1c98-40d8-9d39-b5c8c51e898b,Bela Astria,https://play-lh.googleusercontent.com/a/ACg8ocLNhPuYaQRhQMnUkx548pPUt4MMLtCnOf8DNJZzR_E0OMUJHA=mo,"bagus si cuma kenapa ya di whatsapp sy kalo ada update an terbaru sering ketinggalan aja, contohnya kaya tambah lagu sprti di ig tp di whatsapp sy belum ada, jgnkan itu cara ngetag kaya di instagram ajapun belum ada. tolong lebih diperhatikan dan ditingkatkan lagi ya-!! timaaciw",3,44,2.25.6.74,2025-03-15 14:03:04,,,2.25.6.74
0c416c81-a780-4edb-a690-3a4a580316c3,Bhayuas Official,https://play-lh.googleusercontent.com/a-/ALV-UjV_cW4t4tJ48s9AgzFL3LYWReVjwxria4cvTGlqv5gerz-n1Iy2,"Di Fitur Daftar Baru, kontak yang ditambahkan hanya ditampilkan 2 nama saja di Daftar. namun saat edit Daftar semua kontak terlihat ditampilkan semua, Selalu muncul tulisan saat mencubit gambar di dalam Status. SANGAT MENGGANGGU!!!! Dan Penelpon tidak ada Status Online/ Offline saat penerima telpon tidak terhubung internet.",1,1579,2.25.4.75,2025-03-07 01:08:54,,,2.25.4.75
5d2efd25-bfc6-4e26-b610-8702d8588cd8,Mellan Kukun,https://play-lh.googleusercontent.com/a-/ALV-UjXfVEtLJsTscmyOO8ggm__HhJ0ZQ4VvpT_O9MTC6-tUCTyBRyRE,"Halo tim WhatsApp tolong munculkan fitur Musik dan filter di aplikasi saya. Karena Sudah beberapa kli di update aplikasi WhatsApp tetap tidak muncul fitur musik dan filternya. Mohon min, tingktkan performanya lgi. Tolong juga perbaiki kualitas gambar atau video agar tidak ngeblur.",1,116,2.25.5.74,2025-03-14 14:18:41,,,2.25.5.74
618ba67a-28ac-4471-8f9c-acb757d9ebe3,priscila elora012,https://play-lh.googleusercontent.com/a/ACg8ocL_1FHCX4goAyFeiR4Yw5-4lunHWiga4TGf1AyTHa0Es3l8XQ=mo,"fitur barunya jadi bisa putar musik di story, itu bagus bgt sih, jadi klo mau post foto, ga perlu di edit lagi klo mau make musik, tinggal di tambahin aja dari fitur musik skrng, trus 1 lagi, kalo bisa tambahin fitur yg kalau up status itu bisa di publik, wlaupun kita gatau no siapa, tp dia bisa ngeliat status kita, udh itu aja sih, semoga kedepannya wa semakin banyak fitur"" baru yg berguna dan memuaskan, intinya perbanyak fitur"" aja deh, wkwk. udh itu aj makasih🤩🙏 *ditunggu update selanjutny",5,2697,2.25.5.74,2025-03-15 10:55:17,,,2.25.5.74
48317ebf-8355-419a-9f58-bde139a4419d,Jovita Irawan,https://play-lh.googleusercontent.com/a-/ALV-UjU59hBhLJ8xVHc5S2VZ8AUYr7-4bfRLVMNWkczO76p_RvUwVXcT,"Whatsapp perlahan-lahan mulai bagus, tpi tolong lah pas masukin video di sw jadi ngeblur... Trus katanya ada fitur baru ya? Fitur bisa pasang lagu di sw kayak di instagram,,, tapi di aku blum ada tuh fitur nya, tolong di perbaiki ya-!!",3,564,2.25.5.74,2025-03-11 23:09:28,,,2.25.5.74
5d66d780-6ce7-4366-8af8-48e65e03e448,Nurul Aliyaramadhani,https://play-lh.googleusercontent.com/a/ACg8ocIgKycMH8BO02jB8NbL-tRWIhKcCSxdeTg4qCMC-SoWzLeQeQ=mo,"ini bagus kok, cuma akhir akhir ini emang bug ya? punya saya gabisa post status wa vidio , gabisa kirim stiker, gabisa kirim foto di saluran, padahal jaringan bagus, memo juga masih luas belum penuh, kenapa ya? tolong di perbaiki, pesan di saluran juga hilang sendiri.",4,477,2.25.3.82,2025-02-26 07:30:06,,,2.25.3.82
1819f6f1-4239-4d3c-b3d0-cd57ac33e247,Dya diaawatii,https://play-lh.googleusercontent.com/a-/ALV-UjWSPy6tCEP7BXLL_GVnulloG-KP6dxC2LpBgFJS_QSVbYn_NRkm,"Saya revisi ulasannya. Kalo kirim status baik foto maupun video, tetep gabisa HD meskipun udah ada fitur HD. Tolong lah ini diatasi, jelek banget jadinya kalo liat status, trus juga sekarang kalo kirim pesan, suka delay, padahal jaringan aman aman aja, dan juga fitur saluran yang baru itu serta Chat Ai, menurutku ga berguna dan hanya memenuhi tampilan WhatsApp yg sederhana. Tolong balikin aplikasi WhatsApp kayak semula lah sebelum ada update² yg meresahkan ini, sibal",1,536,2.25.3.82,2025-02-25 05:36:15,,,2.25.3.82
4529ea9d-1807-4a58-8638-afa208f798ac,Mardan Zahran,https://play-lh.googleusercontent.com/a/ACg8ocKrJhdyOQjAL8yFoIbZjzgAlLtCcw4shCkQPutmP16qYf3J9Q=mo,"Sekarang WhatsApp makin bagus dan fitur AI nya makin canggih ya walaupun masih dalam proses tahapan mungkin kedepannya bisa lebih baik lagi. 1 hal lagi yg saya keluhkan yaitu bug dari WhatsApp. Bug nya ketika mengklik status bagian luarnya terlihat jadi saya minta perbaiki bug tersebut karna bug itu sangat menggangu ketika sedang melihat video ataupun sebuah gambar. Jadi kesimpulannya tolong perbaiki bug yg saya minta dan kedepannya semoga lebih baik lagi, itu saja terimakasih!",4,432,2.25.3.82,2025-02-27 11:49:23,,,2.25.3.82
8ad97d0c-a117-4ccd-964f-96f27a1cfb28,SANTUY GAMENG,https://play-lh.googleusercontent.com/a/ACg8ocKF1NizfHXcOPuprOKwgYwxg8gKEkiQB4zkBQqRdibcs_S4=mo,"Saya pengguna watsapp merasa sangat menggangu dengan fitur status sekarang saat di kirim video atau foto menjadi blur , sedangkan video atau foto nya itu hd dan jernih , yg lain bagus bagus semuanya cuma di story itu yg kurang, mohon perbaiki min",3,376,2.25.3.82,2025-03-02 14:39:15,,,2.25.3.82
b2ed5ea4-603e-4cdf-a42d-33942d0d9d4e,no name,https://play-lh.googleusercontent.com/a-/ALV-UjV5OKlJ9NzYGllkIrcEbrU8qyq35jhwVqE7O4UTmNsDQ6ZCc7gq,"Udah bagus, tinggal bikin stiker yang gerak juga ikutan gerak kalo pas di cantumkan ke status. Sama pengen beranda nya bisa dikasih wallpaper kayak di wa GB gitu, terus ada fitur vn beda² suara. ketinggalan, coba pesan yang udah dihapus masih bisa dibaca. Terima kasih",4,81,2.25.3.82,2025-03-10 16:15:07,,,2.25.3.82
bec88cd5-83f8-441f-8600-85a3b968490c,Assyifa Qaishara,https://play-lh.googleusercontent.com/a-/ALV-UjVmt1EJXXoLLPmIa8QYsuK0XrdRvyoqXVO1k1qOZZQhTH6Uszr4,"Kenapa kalau mengirim video/foto yang HD jadi burem? Plss lah, tolong perbaiki ya. Ini banyak bngt bug nya, seperti kalau mau buka video kadang gak bisa, muncul tulisan ""video tidak di temukan"" Lalu, kalau mau menyimpan video kadang cuma bisa setengah saja, misal video durasi 1mnt kesimpennya cuma 15dtk, terus videonya langsung berhenti. Tolong ya.",3,443,2.25.3.82,2025-02-26 23:25:58,,,2.25.3.82
0d389dad-4e65-4ffa-988c-25d7ffe284d2,Prima Hasil Sejahtera,https://play-lh.googleusercontent.com/a-/ALV-UjV31rZtEpjanOkUOeO91DGwm4gGc-j5gEIY0bRYbVusxZDOMgBl,"Entah mengapa, WA di versi kali ini sangat menyusahkan. Setiap saya buka app-nya, dalam waktu sekitar 5 s.d. 10 detik kemudian, langsung auto close app. Dalam waktu sesingkat itu, saya tidak bisa mengidentifikasi apa kesalahannya. Saya tidak bisa menghapus chat karena tidak sempat. Setiap pesan yg masuk juga sangat terlambat dan ketika dibuka, bbrp detik kemudian app langsung auto closed. Semua jadi rumit karena semua chat dgn konsumen ada di device ini saja, tidak ada backup.",1,289,2.25.4.73,2025-03-03 06:15:47,,,2.25.4.73
1dd4937d-85ed-479c-b608-42dc8fac4e50,muhammad supiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXQyY8VdPcZLfrBYimj_mx-HQ6kEHu28NWBcGMPr7pZLeiRPgHG,"wa sekarang banyak ngebug nya salah satunya setiap beberapa saat pasti kalo mau kirim pesan pakai emoji atau sticker pasti mendadak ga bisa dipencet dan cara biar bisa kembali normal harus memulai ulang pada hp, tapi itu sangat ribetin jadi tolong cepat diperbaiki, btw ini ga terjadi di wa ku aja teman ku pada terjadi hal yg serupa semoga ditanggapin.",1,29,2.25.5.74,2025-03-15 12:18:12,,,2.25.5.74
59d74405-26b9-4d5e-89c9-b06a27bb5666,septi _permata,https://play-lh.googleusercontent.com/a-/ALV-UjUyps9opZVqtPrW5etptTUvTUq_xD-hbS0B6SlF4tLm0Wi-ZB8_,"Whatsapp sangat bagus untuk perantara komunikasi. Tapi saya gatau ini termasuk jenis bug atau bukan. Jadi di dalam WhatsApp jika kita mau batalkan kirim chat ada fitur tarik pesan, nah di saya kok tulisannya bahasa Inggris pdhl bahasa setelan & bahasa aplikasi WhatsApp itu bahasa Indonesia. Jadi pas saya klik ikon tong sampah, muncul tulisan ""Delete message?"", ada 3 opsi di bawahnya: ""Deleted for evryone"", ""Deleted for me"" ""Batal"" Jdi ke campur, kok bisa ya? Udh 2 hari ini, per tgl 26 feb 25",5,6093,2.25.3.82,2025-02-27 10:32:45,,,2.25.3.82
87be9100-b6a8-41aa-85b5-25a539c0c81c,Julian Nur Syahlevi,https://play-lh.googleusercontent.com/a-/ALV-UjU7enygqwHwyAjuaJYTEZGgx1M3ka1U0WGLCFGZ0zzhtvOcGgTM,"jujur agak kecewa sama WA, karena nomor yang kena spam dsb sehingga tidak bisa memulihkan akun WA sebelumnya. bukan hanya itu, foto profil WA tiba' terganti sendiri secara otomatis menjadi foto profil orang lain (orang luar negeri), tetapi ketika dilihat di pengaturan akun profil WA kosong. namun ketika dilihat oleh teman/kontak lain, kontak kita ada foto profil orang lain tersebut.mohon untuk WA segera mengatasi masalah ini, sangat merugikan pengguna/membuat panik pengguna WA termasuk saya",2,66,2.25.5.74,2025-03-10 13:37:25,,,2.25.5.74
6e19c614-8e37-4f36-acff-f7e256c66f1a,Akang Wanda,https://play-lh.googleusercontent.com/a/ACg8ocKPGxRa4oOBi3nAWsf6bJHNkDQYpmou26miSZtVnITuQtFUIw=mo,"Ketika ada update fitur terbaru,Pihak WhatsApp sangan tidak kompeten dan sangat tidak konsisten pada penggunanya,kenapa? ketika ada fitur baru Mereka Updatenya secara bertahap ke beberapa pengguna sebagai uji coba,sedangkan pengguna yg lain harus menunggu beberapa hari bahkan seminggu baru bisa menggunakan, sebenarnya tidak bisa seperti itu,pelanggan lain merasa kecewa,klw memang ada fitur trbaru pihak whatsApp harus memastikan trlebih dahulu fiturnya sudah bsa di pasarkan,baru pasarkan serentak",1,98,2.25.5.74,2025-03-13 00:51:12,,,2.25.5.74
c562b4f2-9a0c-4d28-bbcf-db16a06c1e88,Eka Indra Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjVvBbVNivZhbd-9NmQK7lNtXTJzXDXWD9zJysTClbO3VP32eOSo,"Tolong kalau kita update status gak pakai batasan wkt & ukuran file,baik tulisan maupun status video,kurang asyik kalau gak reell time.Trus,utk log panggilan itu jgn ada tertera dlm chat,cukup dlm menu panggilan saja,seperti sedia kala.& utk video kalau bisa tampilan full HD utk all video.Terima kasih🙏",3,58,2.25.5.74,2025-03-13 16:29:06,,,2.25.5.74
c0feab1c-87a9-43c5-b569-084934e981d9,R D,https://play-lh.googleusercontent.com/a-/ALV-UjWxKdiTbuy57kgOT-eymjwEAPEOLurL1XqHaO31vpUDowK4rFw,"Mengecewakan sekali. karena tidak bisa menyematkan chat lebih dari 3 chat, sekarang sudah tidak bisa menyimpan foto profil w.a siapapun... Dan juga setelah di perbarui melihat status sekarang tidak sesuai dengan urutan waktu saat di buatnya, alias random / acak tidak beraturan.. tampilan statusnya bagusan yg versi dulu.... 😩",1,2134,2.25.4.77,2025-03-05 03:24:11,,,2.25.4.77
